,NO2,temp,ws,wd,Volume,Lockdown,hour,day_of_week,month,day,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,wd_1,wd_2,wd_3,wd_4
2016-08-27 17:00:00,14.43268,15.8,5.0,100.9,414,0,17,5,8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-27 18:00:00,10.93328,15.0,5.3,105.9,298,0,18,5,8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-27 19:00:00,11.612219999999999,15.2,5.3,99.1,220,0,19,5,8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-27 20:00:00,8.893130000000001,15.1,5.4,103.7,160,0,20,5,8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-27 21:00:00,7.58067,14.8,4.9,107.3,128,0,21,5,8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-27 22:00:00,4.61486,14.8,3.8,106.8,142,0,22,5,8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-27 23:00:00,5.87903,14.7,3.0,117.6,104,0,23,5,8,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-28 00:00:00,4.72388,13.7,3.9,107.8,61,0,0,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-28 01:00:00,5.50035,13.5,4.7,118.3,72,0,1,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-28 02:00:00,9.90197,13.7,4.4,129.8,44,0,2,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-28 03:00:00,10.77598,14.1,3.0,137.1,52,0,3,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-28 04:00:00,14.46233,13.9,2.2,158.2,68,0,4,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-28 05:00:00,13.00835,14.0,2.6,180.5,76,0,5,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 06:00:00,23.30286,14.1,2.8,194.2,98,0,6,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 07:00:00,31.08291,14.5,3.0,212.6,106,0,7,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 08:00:00,26.27488,14.7,3.4,241.4,159,0,8,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 09:00:00,19.52519,14.7,3.1,257.7,225,0,9,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 10:00:00,21.95024,15.3,2.6,252.9,302,0,10,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 11:00:00,22.14388,16.0,2.3,250.2,342,0,11,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 12:00:00,15.298570000000002,16.6,2.3,249.0,447,0,12,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 13:00:00,12.48002,18.4,2.6,248.5,384,0,13,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-28 14:00:00,10.92659,17.1,3.8,300.4,428,0,14,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 15:00:00,10.48815,16.8,3.0,312.2,403,0,15,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 16:00:00,8.40018,16.7,2.9,297.6,400,0,16,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 17:00:00,9.46831,16.1,3.2,309.2,330,0,17,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 18:00:00,11.55485,15.8,3.6,317.9,294,0,18,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 19:00:00,9.563930000000001,15.1,3.1,325.9,288,0,19,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 20:00:00,8.543619999999999,14.7,2.9,325.3,228,0,20,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 21:00:00,13.78434,14.2,2.6,325.8,144,0,21,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 22:00:00,22.61962,13.7,2.8,325.7,124,0,22,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-28 23:00:00,20.43315,13.4,2.3,304.1,102,0,23,6,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 00:00:00,20.51539,10.7,2.0,161.6,49,0,0,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-29 01:00:00,18.89678,11.1,1.9,178.9,22,0,1,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-29 02:00:00,17.28039,11.2,2.3,222.4,56,0,2,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-29 03:00:00,17.42574,11.2,2.2,257.8,64,0,3,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-29 04:00:00,9.952169999999999,11.1,1.8,276.1,84,0,4,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 05:00:00,8.6904,11.1,1.6,286.2,72,0,5,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 06:00:00,12.63015,11.1,2.2,326.3,94,0,6,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 07:00:00,7.5792399999999995,11.1,1.8,323.6,142,0,7,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 08:00:00,10.44608,11.3,1.2,298.0,138,0,8,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 09:00:00,6.3691,12.6,1.6,293.8,228,0,9,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 10:00:00,6.0286800000000005,14.3,2.8,307.4,316,0,10,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 11:00:00,7.292839999999999,15.9,3.2,306.2,358,0,11,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 12:00:00,7.92397,17.2,3.9,307.6,421,0,12,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 13:00:00,8.02055,17.7,4.1,302.7,430,0,13,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 14:00:00,8.21514,17.9,3.9,301.7,496,0,14,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-08-29 15:00:00,8.50441,17.7,3.8,301.2,411,0,15,0,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
